index,status,train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
362,ok,1800,200,0.07,31,0.7,0.8,80,0.0,0.001,30,0.25807293379552637,1.3014640567688223,0.05989820869235818,0.3478606122549244,1796,158,0.1981747251031682
363,ok,1800,200,0.07,31,0.8,0.6,30,0.01,0.01,30,0.3206390653118121,1.5226262364593592,0.05526291760002683,0.31608848184199234,1796,158,0.26537614771178525
364,ok,1800,280,0.03,16,0.8,0.8,80,0.0,0.001,20,0.2459914418079963,1.2299200090011457,0.06547967070917142,0.3446119791200901,1796,158,0.18051177109882488
365,ok,1800,200,0.05,16,0.8,0.6,80,0.0,0.001,30,0.22190697872528262,1.08971709217743,0.06874893091850377,0.33212207185469544,1796,158,0.15315804780677883
366,ok,1800,280,0.05,48,0.6,0.8,30,0.0,0.01,30,0.4135004474614334,2.269055373389728,0.06370210572786987,0.41744776755410457,1796,158,0.3497983417335635
367,ok,1800,160,0.03,48,0.6,0.6,50,0.0,0.001,10,0.22619436607533436,1.0745791989993154,0.06860565818850338,0.3262229928167485,1796,158,0.157588707886831
368,ok,1800,240,0.07,48,0.8,0.8,30,0.0,0.1,10,0.36849024618627335,1.9442901920518125,0.04524822797675646,0.3346178152036472,1796,158,0.32324201820951687
369,ok,1800,240,0.07,16,0.7,0.8,80,0.0,0.01,30,0.2580661450021546,1.3014592780531864,0.05991118742473071,0.347988358157863,1796,158,0.19815495757742388
370,ok,1800,160,0.03,31,0.6,0.8,80,0.001,0.01,30,0.27026471903768334,1.3676143181735547,0.06636664218445283,0.3573197921267341,1796,158,0.20389807685323053
371,ok,1800,200,0.07,48,0.6,0.8,80,0.01,0.001,30,0.26638122239723344,1.3578451759227395,0.07100149594014699,0.42759721744543105,1796,158,0.19537972645708646
372,ok,1800,160,0.05,48,0.6,0.6,50,0.0,0.001,30,0.2792632686898887,1.3841036765618335,0.058411676448344996,0.29578582378836304,1796,158,0.22085159224154371
373,ok,1800,200,0.03,16,0.8,0.8,30,0.0,0.1,10,0.26913919378158835,1.288908249963033,0.06191014763760751,0.32746032787478946,1796,158,0.20722904614398086
374,ok,1800,200,0.03,31,0.8,0.8,50,0.01,0.1,10,0.28901554766349785,1.4564320413539167,0.06978239417109652,0.3930877046848589,1796,158,0.21923315349240133
375,ok,1800,160,0.05,48,0.8,0.7,80,0.01,0.01,10,0.22773673481494242,1.1345152347493488,0.06849605154955372,0.3776785794813936,1796,158,0.1592406832653887
376,ok,1800,280,0.03,31,0.6,0.7,30,0.01,0.001,30,0.3658747509513763,1.784098350496247,0.06692819241892978,0.33659782750069706,1796,158,0.2989465585324465
377,ok,1800,200,0.03,48,0.6,0.8,80,0.0,0.001,30,0.26773706303556327,1.3500293614317689,0.06825761599746132,0.3650111975333431,1796,158,0.19947944703810194
378,ok,1800,240,0.03,16,0.8,0.7,50,0.001,0.01,30,0.278564014753451,1.4128841671028691,0.06608005768937497,0.3611500146306882,1796,158,0.21248395706407602
379,ok,1800,160,0.03,48,0.8,0.7,50,0.0,0.001,20,0.29239362096283156,1.4842412650121877,0.07455141805178904,0.41759446364761,1796,158,0.2178422029110425
380,ok,1800,200,0.03,31,0.6,0.7,80,0.001,0.01,20,0.23217396583746802,1.1154189557297916,0.06704635931058722,0.3522554913336006,1796,158,0.1651276065268808
381,ok,1800,240,0.05,31,0.6,0.6,30,0.001,0.1,30,0.3333488222218507,1.683926038782796,0.06021891775100429,0.34825811664405826,1796,158,0.2731299044708464
382,ok,1800,240,0.03,31,0.7,0.6,30,0.01,0.1,20,0.32382801540875444,1.6005591563738124,0.06821345343840898,0.4177433883346282,1796,158,0.2556145619703455
383,ok,1800,280,0.05,48,0.7,0.8,80,0.01,0.001,20,0.2573893607569653,1.2970466167661983,0.06737842143685983,0.3813947635294849,1796,158,0.19001093932010543
384,ok,1800,240,0.07,31,0.6,0.6,30,0.0,0.01,30,0.3053699445623285,1.4969253476395235,0.06055536168153124,0.3685391305681764,1796,158,0.24481458288079727
385,ok,1800,240,0.07,48,0.7,0.6,50,0.0,0.1,20,0.25104953574919514,1.220587430079051,0.054915553362112846,0.28932453848472545,1796,158,0.1961339823870823
386,ok,1800,160,0.07,16,0.7,0.8,50,0.0,0.1,20,0.29850586386493827,1.5511416536032996,0.057127096829782516,0.3563688292193331,1796,158,0.24137876703515576
387,ok,1800,280,0.07,48,0.7,0.6,50,0.0,0.1,30,0.26142053673109444,1.280738716660968,0.05798229663956869,0.30971142599999035,1796,158,0.20343824009152575
388,ok,1800,160,0.07,48,0.8,0.7,80,0.0,0.001,20,0.24512208308562197,1.2191949955908434,0.06006767446150897,0.33661269141042477,1796,158,0.185054408624113
389,ok,1800,280,0.05,16,0.8,0.6,30,0.001,0.01,30,0.29690737656626426,1.5025995222546251,0.07179833110947212,0.4154824699975635,1796,158,0.22510904545679214
390,ok,1800,200,0.07,48,0.6,0.6,30,0.001,0.001,10,0.28677215308797144,1.3712627306346516,0.053799701443845466,0.30281772029093285,1796,158,0.23297245164412597
391,ok,1800,240,0.05,48,0.7,0.7,30,0.001,0.1,20,0.35909560303294136,1.755436462254991,0.060872199910445866,0.3658333744919243,1796,158,0.2982234031224955
392,ok,1800,160,0.07,48,0.6,0.6,50,0.01,0.01,20,0.2483356265532683,1.1811835682856957,0.06164549688782141,0.335478699409564,1796,158,0.1866901296654469
393,ok,1800,160,0.07,31,0.7,0.6,50,0.001,0.001,10,0.23366302179804027,1.122727409528758,0.05721140843998917,0.3019980117056196,1796,158,0.1764516133580511
394,ok,1800,280,0.07,31,0.6,0.8,80,0.0,0.1,30,0.2745710479676666,1.4297084596740217,0.07075300208746092,0.3959967567608001,1796,158,0.2038180458802057
395,ok,1800,160,0.05,48,0.8,0.7,80,0.01,0.001,10,0.2276667381859491,1.1352067791879243,0.06924428282374168,0.38254950727072773,1796,158,0.15842245536220742
396,ok,1800,200,0.07,16,0.6,0.8,50,0.01,0.01,10,0.2835965812588335,1.4477894022901072,0.07013224427404192,0.4392204231639456,1796,158,0.21346433698479161
397,ok,1800,280,0.03,16,0.8,0.8,30,0.001,0.01,20,0.3056952089736771,1.5506830864265735,0.06603788066777548,0.3610641191742339,1796,158,0.23965732830590158
398,ok,1800,240,0.07,48,0.7,0.6,30,0.0,0.01,20,0.30670577218089745,1.4280258640443158,0.05917236039140193,0.3743133481672104,1796,158,0.2475334117894955
399,ok,1800,200,0.07,31,0.7,0.8,30,0.001,0.001,30,0.3909852110361911,2.0519326327671132,0.04698666512125368,0.2993187540258367,1796,158,0.34399854591493745
400,ok,1800,160,0.03,48,0.6,0.7,80,0.01,0.1,20,0.23515393284935807,1.1173799603462622,0.07249121636253598,0.3735050411210868,1796,158,0.16266271648682207
401,ok,1800,160,0.05,48,0.8,0.6,30,0.01,0.01,10,0.28854697454369077,1.3536655261090336,0.056131332969590275,0.33041585127310186,1796,158,0.2324156415741005
402,ok,1800,200,0.07,16,0.7,0.8,80,0.001,0.001,30,0.26160488852381003,1.3367091664531119,0.05521014906177255,0.3204203047018026,1796,158,0.20639473946203749
403,ok,1800,240,0.05,31,0.8,0.7,80,0.0,0.01,10,0.2212834917953949,1.0716384279813667,0.05864098778824679,0.31870695304013325,1796,158,0.16264250400714808
404,ok,1800,240,0.07,48,0.7,0.6,50,0.001,0.001,30,0.25828155219779886,1.2626500190003467,0.05634162805944804,0.301657234086436,1796,158,0.20193992413835082
405,ok,1800,160,0.07,31,0.6,0.6,80,0.001,0.001,10,0.20215137725147847,0.9584205090440714,0.058030718701274596,0.30923019016257364,1796,158,0.14412065855020387
406,ok,1800,200,0.03,31,0.8,0.6,30,0.001,0.001,30,0.3516129766480156,1.8186990325507124,0.07121535608331105,0.41605904386410575,1796,158,0.2803976205647046
407,ok,1800,160,0.07,48,0.7,0.8,30,0.001,0.01,20,0.38716204144907995,2.0161941685870426,0.04376102271189902,0.2915102999404705,1796,158,0.34340101873718093
408,ok,1800,160,0.07,16,0.6,0.6,30,0.01,0.001,20,0.25976888788494024,1.271730871037503,0.06469189997112193,0.37043748050601594,1796,158,0.1950769879138183
409,ok,1800,160,0.03,31,0.8,0.7,80,0.001,0.001,10,0.20999061120152146,0.993331469803536,0.06597914624333028,0.336801549300929,1796,158,0.14401146495819117
410,ok,1800,240,0.07,48,0.8,0.7,80,0.0,0.01,30,0.2544171312725358,1.2814186345507963,0.0626177726166976,0.36022234679039256,1796,158,0.1917993586558382
411,ok,1800,240,0.07,48,0.6,0.8,30,0.0,0.01,10,0.3734902519214298,1.9416947965834197,0.04891744411134939,0.3471061616328784,1796,158,0.3245728078100804
412,ok,1800,280,0.03,16,0.8,0.8,80,0.01,0.1,10,0.211945192401109,1.0138390709969538,0.0639905995880725,0.3356833986163688,1796,158,0.14795459281303652
413,ok,1800,280,0.03,48,0.7,0.8,80,0.0,0.1,20,0.2581217482166553,1.2776525839504134,0.06130015844243186,0.3314562744110742,1796,158,0.19682158977422343
414,ok,1800,160,0.05,31,0.8,0.8,50,0.001,0.1,30,0.3324802261453779,1.7360124261830994,0.06888345602088214,0.4374150046277221,1796,158,0.2635967701244958
415,ok,1800,240,0.07,16,0.8,0.8,50,0.0,0.1,30,0.3068131730788032,1.6250713055322716,0.05670772333748572,0.35293183961208674,1796,158,0.25010544974131743
416,ok,1800,160,0.05,48,0.8,0.7,30,0.0,0.01,10,0.3426558801197728,1.6678249536619005,0.05579844599978979,0.3733232371260487,1796,158,0.28685743411998305
417,ok,1800,160,0.07,16,0.6,0.6,50,0.0,0.01,10,0.23514327153834352,1.1376206497481869,0.056077312250284055,0.3122282479736739,1796,158,0.17906595928805946
